"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.606901917E0,-3.794817626E-1,-3.016588390E-1,1.936650467E1,1.937257101E1
9.616941917E0,-7.314816117E-1,-4.127648771E-1,1.921836090E1,1.923670543E1
9.626982917E0,-1.078301907E0,-2.635198832E-1,1.896816063E1,1.900061303E1
9.637022917E0,-1.407661915E0,-1.320356280E-1,1.873641205E1,1.878968020E1
9.647076917E0,-9.664941430E-1,-2.738883793E-1,1.864139366E1,1.866844084E1
9.657116917E0,-6.863173246E-1,-8.684524894E-2,1.872800636E1,1.874077896E1
9.667157917E0,-6.296545863E-1,-2.454292923E-1,1.879418564E1,1.880633176E1
9.677197917E0,-4.661516547E-1,-3.513384163E-1,1.887070465E1,1.887973067E1
9.687237917E0,-4.314306974E-1,-3.354900330E-2,1.896508026E1,1.897001653E1
9.697278917E0,-6.813325286E-1,2.631037533E-1,1.899900627E1,1.901303965E1
9.707318917E0,-5.508362651E-1,2.573348284E-1,1.893617821E1,1.894593589E1
9.717358917E0,-4.746342599E-1,2.162946016E-1,1.895748711E1,1.896466131E1
9.727368917E0,-3.321282268E-1,3.075323701E-1,1.903958893E1,1.904496868E1
9.737408917E0,-3.553592563E-1,5.767078996E-1,1.915545082E1,1.916742467E1
9.747449917E0,-3.903737068E-1,3.292267621E-1,1.920006752E1,1.920685749E1
9.757489917E0,-5.879092813E-1,4.571781754E-1,1.933064461E1,1.934498566E1
9.767529917E0,-4.206681550E-1,4.005777240E-1,1.950742531E1,1.951607200E1
9.777569917E0,-3.576746285E-1,1.077455521E0,1.954444504E1,1.957738934E1
9.787610917E0,-6.992604136E-1,8.782518506E-1,1.967210579E1,1.970411220E1
9.797650917E0,-3.497841060E-1,6.505783200E-1,1.992044067E1,1.993413047E1
9.807690917E0,-7.634805143E-2,8.646272421E-1,1.988648987E1,1.990542360E1
9.817731917E0,-3.419172168E-1,3.505323529E-1,1.989149284E1,1.989751914E1
9.827771917E0,-2.911837399E-1,6.007309258E-2,1.987047958E1,1.987270378E1
9.837811917E0,2.526483536E-1,-1.490420401E-1,1.999887085E1,2.000102197E1
9.847851917E0,5.205333233E-1,-1.904118508E-1,2.010156059E1,2.010920063E1
