17.533,-21039,-5619.7,-4067.1
17.567,-20985,-5717.2,-4046.2
17.6,-20984,-5515.6,-4154.4
17.633,-21092,-5645.9,-4066.6
17.667,-21150,-5712.9,-3927.5
17.7,-21086,-5798.1,-3853.5
17.733,-20919,-5827.1,-3816.2
17.767,-21040,-5732.8,-3798.3
17.8,-21327,-5949.5,-3643.7
17.833,-21097,-6104.8,-3526.1
17.867,-20893,-5887.8,-3619.3
17.9,-20987,-6018,-3601.8
17.933,-20781,-6056.1,-3454.1
17.967,-21110,-6170.6,-3310.5
18,-20953,-6057.6,-3254.1
18.033,-21124,-6331.2,-3313.7
18.067,-20953,-6300.7,-3213.1
18.1,-21143,-6191,-3275.9
18.133,-21013,-6148.1,-3117.1
18.167,-21071,-6533.1,-3075.7
18.2,-20905,-6290,-3009.3
18.233,-20785,-6480.1,-3135.7
18.267,-21130,-6398.1,-2874.2
18.3,-20889,-6367.4,-2892.6
18.333,-21035,-6343.6,-2790.9
18.367,-20959,-6631.4,-2719.4
18.4,-20936,-6249.2,-2450.1
18.433,-21030,-6566.1,-2641.6
18.467,-21092,-6642.1,-2425.4
18.5,-21115,-6638,-2332.6
18.533,-21015,-6571.9,-2386
18.567,-20983,-6625.2,-2311.4
18.6,-21017,-6716.9,-2395
18.633,-20938,-6536.9,-2149.1
18.667,-20852,-6731.4,-1959.7
18.7,-20939,-6610.3,-2273.8
18.733,-20735,-6748.3,-1975.1
18.767,-20862,-6764.7,-1830.6
18.8,-20935,-6759.2,-1926.8
18.833,-20712,-6843.1,-1660.9
18.867,-20892,-7001.8,-1754.5
18.9,-21053,-6758.7,-1602.4
18.933,-20907,-6878.5,-1599.6
18.967,-20840,-6910.2,-1527.2
19,-20703,-6866.7,-1439.8
19.033,-20813,-6888.9,-1399.4
19.067,-20961,-7062.7,-1537.9
19.1,-21020,-6955.2,-1323.9
19.133,-20918,-7074.3,-1289.7
19.167,-20841,-6936.7,-1104
19.2,-20802,-7148.5,-1118.7
19.233,-20857,-7020.6,-1212
19.267,-20971,-7015.8,-965.19
19.3,-20956,-7098.9,-955.16
19.333,-20817,-7252.8,-823.48
19.367,-20966,-7310.5,-954.24
19.4,-20998,-7181.2,-699.12
19.433,-20849,-7052.8,-759.12
19.467,-21096,-7104,-421.54
19.5,-20747,-7202.9,-519.71
19.533,-20944,-7236.1,-599.72
19.567,-20767,-7161.7,-425.52
19.6,-20848,-7303.4,-347.3
19.633,-20886,-7272.8,-310.03
19.667,-20899,-7407.5,-265.93
19.7,-20929,-7214.5,-144.17
19.733,-20908,-7552.6,-66.896
19.767,-20966,-7246.6,160.27
19.8,-20775,-7454,-70.319
19.833,-20807,-7228.4,-33.835
19.867,-20830,-7208.8,114.03
19.9,-20898,-7334.6,186.65
19.933,-20779,-7381.4,236.12
19.967,-20896,-7420,415.66
20,-21079,-7257.8,266.48
20.033,-20787,-7331.7,544.3
20.067,-20783,-7132.9,456.42
20.1,-20896,-7307.5,776.39
20.133,-20722,-7457.2,710.51
20.167,-20829,-7445.9,735.08
20.2,-20837,-7236.6,893.71
20.233,-20915,-7392.9,1050.7
20.267,-20965,-7382.9,959.88
20.3,-20754,-7307,870.73
20.333,-20982,-7329.6,1002.9
20.367,-20727,-7229.1,1121.6
20.4,-20904,-7367.8,1177.9
20.433,-20856,-7435.1,1256.8
20.467,-20800,-7454,1401
20.5,-20791,-7424.9,1145.3
20.533,-20954,-7649.1,1479.8
20.567,-20822,-7418.6,1290.2
20.6,-20819,-7350.6,1687.7
20.633,-20965,-7458.2,1845.5
20.667,-20813,-7436.7,1694.5
20.7,-20861,-7567.7,1697.3
20.733,-20955,-7533.2,1870.9
20.767,-20928,-7502.1,1922
20.8,-20785,-7595.1,1937.4
20.833,-20954,-7437.6,1788.5
20.867,-20793,-7438,2092.1
20.9,-20787,-7409.5,2279.1
20.933,-20868,-7298,2303.5
20.967,-20860,-7361,2333.3
21,-20950,-7303.8,2427.3
21.033,-20917,-7376.7,2497.5
21.067,-20744,-7420.8,2532.5
21.1,-20846,-7578.4,2465.7
21.133,-20817,-7366.9,2700.3
21.167,-20825,-7326.8,2521.8
21.2,-20804,-7548.4,2727
21.233,-20911,-7497.4,2689.6
21.267,-20858,-7525.1,2832.7
21.3,-20828,-7361.1,2793.3
21.333,-20925,-7406,2960.1
21.367,-20702,-7490.1,2959.3
21.4,-20953,-7278.4,2953.7
21.433,-20800,-7223.9,3181.9
21.467,-20735,-7265.3,3145.4
21.5,-20748,-7115.7,3373.9
21.533,-20842,-7217.4,3427.2
21.567,-20801,-7266,3421.7
21.6,-20654,-7214.5,3508.1
21.633,-20908,-7217.2,3626.5
21.667,-20935,-7012.3,3613.9
21.7,-20812,-7218.4,3850.1
21.733,-20951,-7141.7,3782.1
21.767,-20946,-7455.8,3763.5
21.8,-21031,-7115.2,4050.3
21.833,-20911,-7262.7,3855.7
21.867,-20958,-7169.1,4142.1
21.9,-20906,-7202.4,4153.5
21.933,-20955,-7063.6,4078.7
21.967,-20863,-7066.6,4152.3
22,-20718,-6875.4,4322.5
22.033,-20909,-7163.2,4443.7
22.067,-21017,-7057.3,4320.3
22.1,-20691,-7002.7,4478
22.133,-20800,-7120.8,4434.5
22.167,-20822,-6908.9,4691.9
22.2,-20920,-7217.8,4723.8
22.233,-20923,-7074.1,4849
22.267,-20695,-7132.2,4649.3
22.3,-20963,-6896.1,4625.5
22.333,-20845,-7218.8,5057
22.367,-20870,-7062.1,5108.5
22.4,-20878,-6825.5,4884.6
22.433,-20887,-6702.3,5060.7
22.467,-20831,-6617,5029
22.5,-20695,-6877.4,5324.7
22.533,-20872,-6873.2,5241.7
22.567,-20848,-6812.1,5348
22.6,-20875,-6937.5,5562.6
22.633,-21115,-6844.4,5471.6
22.667,-20806,-6682.8,5401
22.7,-20867,-6682.9,5528.7
22.733,-20761,-6910.9,5549.8
22.767,-20939,-6842.3,5635.7
22.8,-20955,-6505.9,5748.5
22.833,-20767,-6497.1,5815.5
22.867,-20906,-6518.4,5921.9
22.9,-20613,-6477.4,5998.3
22.933,-20830,-6412.7,5958.1
22.967,-20869,-6594.4,6095.5
23,-20962,-6484.2,6183.8
23.033,-20719,-6233.4,6095.5
23.067,-20920,-6230.6,6040.2
23.1,-21081,-6297.6,6168
23.133,-21022,-6471.5,6136.4
23.167,-20892,-6257.1,6479.4
23.2,-20934,-6236.2,6340.2
23.233,-20719,-6179.1,6442.4
23.267,-20898,-6202.5,6498.9
23.3,-20724,-6240.5,6441.2
23.333,-21009,-6189.7,6515.7
23.367,-20839,-6255.5,6488.8
23.4,-20904,-6179.9,6633.4
23.433,-20987,-6198.6,6887.5
23.467,-20968,-6049.8,7137.6
23.5,-20966,-6063,6795.3
23.533,-21035,-6049.6,6893.5
23.567,-20937,-5908.4,7008.6
23.6,-20981,-5904.8,7098.8
23.633,-20883,-5900.6,7124
23.667,-20849,-5692,7132.2
23.7,-21089,-5724.5,7392.5
23.733,-20932,-5883.9,7148.3
23.767,-20649,-5700.2,7206.5
23.8,-20870,-5854.4,7226
23.833,-20898,-5879.5,7391.7
23.867,-20832,-5770.7,7398.3
23.9,-20809,-5598.7,7427.7
23.933,-20928,-5578.4,7490.8
23.967,-21107,-5666.9,7501.4
24,-20952,-5376.3,7575.1
24.033,-21120,-5464.5,7470.2
24.067,-21121,-5452,7828.5
24.1,-20848,-5546.3,7909.1
24.133,-20885,-5325.7,7716.1
24.167,-21028,-5449.3,8030.1
24.2,-20822,-5267,7919.1
24.233,-20881,-5499.9,7982.9
24.267,-21017,-5186.5,8110.4
24.3,-20877,-5329,8137.3
24.333,-21057,-5253.8,8159.1
24.367,-21069,-5174.5,8280.4
24.4,-20884,-5183,8226.7
24.433,-20881,-5107.4,8355.5
24.467,-21077,-4858.6,8301.2
24.5,-20739,-4991.5,8324.5
24.533,-20957,-4918.5,8439.5
24.567,-20967,-4997.2,8331.6
24.6,-20883,-4861.5,8548
24.633,-21025,-4866,8384.7
24.667,-21108,-4744.3,8516.1
24.7,-20969,-4716.8,8303
24.733,-21103,-4709.1,8502.1
24.767,-21093,-4821.4,8718.6
24.8,-21177,-4513.2,8669.7
24.833,-21167,-4683.3,8725.4
24.867,-20797,-4596.7,8741.4
24.9,-20880,-4592.8,8770.5
24.933,-21053,-4494.9,8762.1
